Sl_No,Slide_No,District,Location,Latitude,Longitude,Material_Involved,Movement,History,Elevation_m,Slope_deg,Rainfall_2023_mm,Rainfall_Dates_2023
3187,HP/SHM/53F09/2017/75,Shimla,Jannu link road,30.843792,77.608272,Debris            Slide,,,1862.7418212890625,36.99818670666211,,
3188,HP/SOL/53F01/2017/164,Solan,BhojnagarChakki road,30.843907,77.003229,Rock              Slide,,,1103.5174560546875,37.86644715002333,,
3189,HP/SOL/53F01/2017/344,Solan,NaragOcchghat road,30.844287,77.161078,Rock              Slide,,,1090.6156005859375,16.742575157704884,,
3190,HP/SOL/53F01/2017/163,Solan,BhojnagarChakki road,30.844294,77.004251,Rock              Slide,,,1109.6312255859375,29.12175204550408,,
3191,HP/SOL/53F01/2017/19,Solan,KumarhattiNahan road,30.844622,77.087733,Rock              Fall,,,1519.3604736328125,28.21048633079352,,
3192,HP/SOL/53F01/2017/20,Solan,KumarhattiNahan road,30.844622,77.087733,Rock              Fall,,,1519.3604736328125,28.21048633079352,,
3194,HP/SOL/53B13/2017/23,Solan,,30.844873,76.998686,Debris            Slide,,,863.1696166992188,41.32579242117288,,
3195,HP/SOL/53B13/2017/84,Solan,NH22,30.84513,76.99469,Rock              Slide,,,1005.4228515625,31.89458741605844,,
3196,HP/SOL/53F01/2017/363,Solan,SolanDharja road,30.845193,77.18806,Rock              Slide,,,1102.955078125,29.508172935608403,,
3197,HP/SOL/53F01/2017/162,Solan,BhojnagarChakki road,30.846016,77.012098,Rock              Slide,,,1118.4368896484375,33.20304009917104,,
3198,HP/SOL/53B13/2017/96,Solan,NH22,30.84607,76.9954,Rock              Slide,,,1030.6025390625,42.86903282119395,,
3199,HP/SHM/53F09/2017/51,Shimla,Kanda,30.846389,77.409122,Rock cum debris   Slide,,,2094.757080078125,41.5745951422639,,
3200,HP/SHM/53F09/2017/70,Shimla,Serti link road,30.846461,77.618033,Debris            Slide,,,2092.43994140625,29.94269128898709,,
3201,HP/SHM/53F09/2017/71,Shimla,Serti link road,30.847367,77.613594,Debris            Slide,,,1926.7352294921875,39.14919527554888,,
3202,HP/SOL/53F01/2017/378,Solan,NaragOcchghat road,30.847722,77.244933,Rock              Slide,,,1125.3477783203125,40.43324114454595,,
3203,HP/SIR/53F05/2017/30,Sirmur,Rajgarh,30.847778,77.297667,Rock cum debris   Slide,,,1586.327392578125,29.11026308497225,,
3204,HP/SHM/53F09/2017/73,Shimla,Jannu link road,30.8478,77.610308,Debris            Slide,,,1904.996826171875,39.670561650228805,,
3205,HP/SOL/53B13/2017/104,Solan,ParwanooKasauli road,30.847831,76.956958,Rock              Slide,,,868.489013671875,32.82581454489394,,
3206,HP/SHM/53F09/2017/74,Shimla,Jannu link road,30.847842,77.610136,Debris            Slide,,,1916.0772705078125,35.42007770579958,,
3207,HP/SIR/53F05/2017/34,Sirmur,Kulath,30.847856,77.349094,Rock cum debris   Slide,,,1655.966064453125,35.97602429453724,,
3208,HP/SOL/53F01/2017/18,Solan,KumarhattiNahan road,30.847897,77.086614,Rock              Fall,,,1537.9443359375,25.65287343771764,,
3209,HP/SOL/53F01/2017/392,Solan,left bank of Giri River,30.8479,77.244877,Rock              Slide,,,1125.3477783203125,40.43328814831934,,
3210,HP/SHM/53F09/2017/72,Shimla,Serti link road,30.848028,77.615961,Debris            Slide,,,1925.328369140625,44.812280498377795,,
3211,HP/SOL/53F01/2017/345,Solan,NaragOcchghat road,30.848116,77.160188,Rock              Slide,,,1168.2623291015625,27.947107035444027,,
3212,HP/SIR/53F05/2017/95,Sirmur,Kulath link road,30.848444,77.315439,Debris            Slide,,,1402.1015625,40.26315190768566,,
3213,HP/SOL/53B13/2017/20,Solan,ParwanooKasauli road,30.84853,76.957807,Debris            Slide,,,843.9820556640625,34.38691381880115,,
3214,HP/SOL/53B13/2017/5,Solan,NH22,30.848827,76.994508,Rock              Fall,,,1065.148193359375,31.461143143625566,,
3215,HP/SIR/53F05/2017/25,Sirmur,Kothia jajar,30.848933,77.289883,Rock cum debris   Slide,,,1710.663330078125,33.34046585863057,,
3216,HP/SOL/53F01/2017/394,Solan,left bank of Giri River,30.849145,77.243294,Rock              Slide,,,1030.978759765625,45.977189798333654,,
3217,HP/SIR/53F05/2017/36,Sirmur,Kulath,30.850078,77.316492,Rock              Fall,,,1344.4102783203125,34.42249539543009,,
3218,HP/SIR/53F05/2017/35,Sirmur,Kulath,30.850131,77.3164,Debris            Slide,,,1344.4102783203125,34.42250660912113,,
3219,HP/SOL/53F01/2017/32,Solan,NaragKaasar road,30.850329,77.22357,Rock              Fall,,,1200.5621337890625,32.110024549513604,,
3220,HP/SOL/53B13/2017/18,Solan,NH22,30.850909,76.994232,Debris            Slide,,,1096.7664794921875,26.7547495901352,,
3221,HP/SOL/53F01/2017/395,Solan,left bank of Giri River,30.851095,77.242821,Rock              Slide,,,1121.5380859375,35.58085389994644,,
3222,HP/SOL/53F01/2017/271,Solan,left bank of Giri River,30.851205,77.238581,Rock              Slide,,,998.2115478515624,36.72002460681179,,
3223,HP/SOL/53B13/2017/51,Solan,NH22,30.8513,76.996799,Rock              Slide,,,1120.5283203125,35.31007215626817,,
3224,HP/SIR/53F05/2017/31,Sirmur,Rajgarh,30.851556,77.299889,Rock              Fall,,,1530.1510009765625,14.634267954623247,,
3225,HP/SOL/53F01/2017/269,Solan,left bank of Giri River,30.85161,77.240181,Rock              Slide,,,1053.8917236328125,39.892711897865865,,
3226,HP/SOL/53F01/2017/272,Solan,left bank of Giri River,30.851656,77.241692,Rock              Slide,,,1102.8970947265625,31.359817284327058,,
3227,HP/SOL/53F01/2017/160,Solan,BhojnagarChakki road,30.851872,77.015908,Rock              Slide,,,1095.927978515625,21.130541896077183,,
3228,HP/SIR/53F05/2017/32,Sirmur,Rajgarh,30.851972,77.301778,Rock cum debris   Slide,,,1518.024658203125,32.08084196084732,,
3229,HP/SOL/53F01/2017/422,Solan,NaragKaasar road,30.852163,77.222433,Rock              Slide,,,1190.055419921875,37.5339952329833,,
3230,HP/SOL/53F01/2017/44,Solan,NaragKaasar road,30.85227,77.22274,Rock              Fall,,,1167.2384033203125,40.395607038264075,,
3231,HP/SOL/53F01/2017/285,Solan,BhojnagarChakki road,30.852473,77.055265,Rock              Slide,,,1236.90087890625,23.701740321229178,,
3232,HP/SOL/53F01/2017/270,Solan,left bank of Giri River,30.852595,77.238601,Rock              Slide,,,1062.392333984375,22.55939173389248,,
3233,HP/SOL/53B13/2017/111,Solan,NH22,30.853055,76.995431,Rock              Slide,,,1178.897216796875,38.57735557103387,,
3234,HP/SOL/53F01/2017/105,Solan,NH22,30.8533,77.001986,Rock              Slide,,,1118.1512451171875,21.861599009300843,,
3236,HP/SOL/53F01/2017/286,Solan,BhojnagarTarol road,30.853956,77.050593,Rock              Slide,,,1208.3817138671875,35.4135898830294,,
3237,HP/SOL/53F01/2017/106,Solan,NH22,30.854297,77.001437,Rock              Slide,,,1139.237060546875,16.00185224633922,,
3238,HP/SOL/53F01/2017/4,Solan,GadiyarChakki road,30.855199,77.010924,Rock            Fall,,,990.288330078125,39.31102283782422,,
3239,HP/SOL/53F01/2017/288,Solan,BhojnagarTarol road,30.855326,77.049184,Rock            Slide,,,1219.819580078125,34.34687364452167,,
3240,HP/SOL/53F01/2017/287,Solan,BhojnagarTarol road,30.8556,77.050326,Rock            Slide,,,1196.03466796875,18.00810361430572,,
3241,HP/SOL/53F01/2017/313,Solan,KumarhattiNahan road,30.856004,77.07917,Rock            Slide,,,1548.406982421875,24.418152152400072,,
3242,HP/SOL/53F01/2017/291,Solan,BhojnagarTarol road,30.856082,77.096689,Rock            Slide,,,1242.61767578125,19.09055549574155,,
3243,HP/SOL/53F01/2017/107,Solan,NH22,30.856111,77.001116,Rock            Slide,,,1124.3092041015625,20.4471498465632,,
3244,HP/SOL/53F01/2017/289,Solan,BhojnagarTarol road,30.856188,77.046687,Rock            Slide,,,1226.9296875,34.41112443433688,,
3245,HP/SOL/53F01/2017/427,Solan,BhojnagarTarol road,30.857107,77.044856,Rock            Slide,,,1223.547607421875,38.59385520590934,,
3246,HP/SOL/53F01/2017/157,Solan,GadiyarChakki road,30.858194,77.007802,Rock            Slide,,,981.960693359375,44.91552486108151,,
3247,HP/SOL/53F01/2017/290,Solan,BhojnagarTarol road,30.85861,77.096204,Rock            Slide,,,1212.2305908203125,34.04644783742673,,
3248,HP/SOL/53F01/2017/240,Solan,KumarhattiOcchghat road,30.858641,77.11864,Rock            Slide,,,1276.7491455078125,22.13575240221729,,
3249,HP/SOL/53F01/2017/294,Solan,GadiyarChakki road,30.85886,77.00514,Rock            Slide,,,945.1849975585938,19.489565265767556,,
3250,HP/SOL/53F01/2017/49,Solan,BhojnagarTarol road,30.858941,77.046024,Debris          Slide,,,1196.7430419921875,33.487960173850595,,
3251,HP/SOL/53F01/2017/45,Solan,BhojnagarTarol road,30.85945,77.042591,Rock            Fall,,,1193.6341552734375,20.72296815964888,,
3252,HP/SOL/53F01/2017/46,Solan,BhojnagarChakki road,30.859618,77.041466,Rock            Fall,,,1227.1104736328125,34.04169046253685,,
3253,HP/SOL/53F01/2017/108,Solan,NH22,30.860233,77.000804,Rock            Slide,,,1116.712646484375,8.463538392659945,,
3254,HP/SOL/53F01/2017/158,Solan,GadiyarChakki road,30.860287,77.008933,Rock            Slide,,,973.9988403320312,34.84868885779334,,
3255,HP/SOL/53F01/2017/57,Solan,TarolChakki Mor road,30.86048,77.039956,Debris          Slide,,,1252.367919921875,28.55363415098929,,
3256,HP/SOL/53F01/2017/298,Solan,GadiyarChakki road,30.860706,77.003727,Rock            Slide,,,1005.4686279296876,22.35555383812836,,
3257,HP/SOL/53F01/2017/295,Solan,GadiyarChakki road,30.860808,77.00536,Rock            Slide,,,977.208740234375,27.46425854282014,,
3258,HP/SOL/53F01/2017/346,Solan,NaragGiripul road,30.861102,77.197102,Rock            Slide,,,1080.8955078125,23.378997439893084,,
3259,HP/SOL/53F01/2017/159,Solan,GadiyarChakki road,30.86112,77.005487,Rock            Slide,,,989.1278686523438,31.893913952969783,,
3260,HP/SOL/53F01/2017/299,Solan,GadiyarChakki road,30.861306,77.003751,Rock            Slide,,,1010.8129272460938,31.508883123848577,,
3261,HP/SOL/53F01/2017/239,Solan,KumarhattiOcchghat road,30.861475,77.09962,Rock            Slide,,,1366.9339599609375,33.07635300250848,,
3262,HP/SOL/53F01/2017/297,Solan,GadiyarChakki road,30.861625,77.00412,Rock            Slide,,,1006.4285278320312,23.164572190917394,,
3263,HP/SOL/53B13/2017/44,Solan,ParwanooKasauli road,30.861673,76.952354,Debris          Slide,,,989.7716064453124,29.84742683076672,,
3264,HP/SOL/53F01/2017/54,Solan,TarolChakki Mor road,30.86184,77.03938,Debris          Slide,,,1193.5225830078125,32.373256028873946,,
3265,HP/SOL/53B13/2017/179,Solan,ParwanooKasauli road,30.862182,76.953132,Rock            Slide,,,1005.53369140625,30.843543709364116,,
3266,HP/SOL/53F01/2017/376,Solan,NaragGiripul road,30.862192,77.199179,Rock            Slide,,,1073.0823974609375,41.997129073816375,,
3267,HP/SOL/53F01/2017/296,Solan,GadiyarChakki road,30.862305,77.005283,Rock            Slide,,,1003.986328125,36.90283633584959,,
3268,HP/SOL/53F01/2017/58,Solan,TarolChakki Mor road,30.8625,77.0377,Debris          Slide,,,1219.5157470703125,24.54681425596847,,
3270,HP/SOL/53F01/2017/375,Solan,NaragGiripul road,30.863008,77.192756,Rock            Slide,,,1008.332275390625,47.93660208409693,,
3271,HP/SOL/53F01/2017/361,Solan,NaragGiripul road,30.86357,77.201186,Rock            Slide,,,1031.700439453125,45.091083051260625,,
3272,HP/SOL/53F01/2017/241,Solan,KumarhattiOcchghat road,30.863941,77.120751,Rock            Slide,,,1228.4227294921875,21.32865112456783,,
3273,HP/SOL/53B13/2017/45,Solan,ParwanooKasauli road,30.864411,76.950736,Debris          Slide,,,1058.760009765625,35.66359551052951,,
3274,HP/SOL/53F01/2017/29,Solan,NaragGiripul road,30.864469,77.197555,Rock            Fall,,,995.227294921875,55.51632710535557,,
3275,HP/SOL/53F01/2017/292,Solan,GadiyarChakki road,30.86451,77.032936,Rock            Slide,,,1246.4083251953125,23.680792888963477,,
3276,HP/SOL/53B13/2017/98,Solan,NH22,30.864601,76.999161,Rock            Slide,,,1127.7801513671875,28.603906397349007,,
3277,HP/SIR/53F05/2017/58,Sirmur,Haban,30.864664,77.304244,Debris          Slide,,,1272.252197265625,36.21938174706351,,
3278,HP/SOL/53F01/2017/247,Solan,SH06,30.864699,77.157447,Rock            Slide,,,1390.3599853515625,35.90878597154441,,
3279,HP/SOL/53F01/2017/409,Solan,KumarhattiOcchghat road,30.864743,77.120331,Rock            Slide,,,1245.451904296875,40.22278688829367,,
3280,HP/SIR/53F05/2017/37,Sirmur,Koti Mawga,30.864797,77.304378,Debris          Slide,,,1277.199951171875,38.1970247267048,,
3281,HP/SOL/53F01/2017/59,Solan,GharyarChakki road,30.8649,77.032752,Debris          Slide,,,1212.954345703125,29.976108488834168,,
3282,HP/SOL/53F01/2017/196,Solan,KumarhattiOcchghat road,30.864962,77.089633,Rock            Slide,,,1405.7891845703125,34.02992205314086,,
3283,HP/SOL/53B13/2017/52,Solan,NH22,30.865213,76.997495,Rock            Slide,,,1132.9052734375,25.751718691291416,,
3284,HP/SOL/53F01/2017/366,Solan,KumarhattiOcchghat road,30.865255,77.120327,Rock            Slide,,,1237.34423828125,36.554422899968074,,
3285,HP/SOL/53F01/2017/62,Solan,KumarhattiOcchghat road,30.865541,77.123096,Debris          Slide,,,1221.71826171875,6.095839573276716,,
3286,HP/SOL/53F01/2017/338,Solan,KumarhattiOcchghat road,30.865573,77.125035,Rock            Slide,,,1227.6241455078125,30.646390228179953,,
3287,HP/SOL/53F01/2017/56,Solan,TarolChakki Mor road,30.865971,77.040589,Debris          Slide,,,1160.541748046875,27.5564932043926,,
3288,HP/SIR/53F05/2017/20,Sirmur,Ser Jagas,30.866,77.274,Rock            Fall,,,1526.957763671875,23.67266846889112,,
3289,HP/SOL/53F01/2017/396,Solan,GadiyarChakki road,30.866215,77.019833,Rock              Slide,,,1127.01513671875,26.896753092800587,,
3290,HP/SOL/53B13/2017/126,Solan,ParwanooKasauli road,30.866227,76.954786,Rock              Slide,,,1071.67724609375,40.062654560589024,,
3291,HP/SOL/53F01/2017/367,Solan,KumarhattiOcchghat road,30.866264,77.124902,Rock              Slide,,,1231.9671630859375,11.241924111177743,,
3292,HP/SOL/53F01/2017/14,Solan,SH06,30.866301,77.156462,Rock              Fall,,,1391.5203857421875,38.298642464252254,,
3293,HP/SOL/53B13/2017/53,Solan,NH22,30.86653,76.998027,Rock              Slide,,,1149.3330078125,25.806465908045197,,
3294,HP/SOL/53F01/2017/63,Solan,Shirala village,30.8666,77.0196,Debris            Slide,,,1106.985595703125,23.71142613668541,,
3295,HP/SOL/53F01/2017/69,Solan,KumarhattiOcchghat road,30.866979,77.112538,Debris            Slide,,,1423.31005859375,37.5318232265019,,
3296,HP/SOL/53F01/2017/391,Solan,left bank of Giri River,30.866985,77.233121,Rock              Slide,,,1001.9049072265624,46.751173716667125,,
3297,HP/SOL/53F01/2017/390,Solan,left bank of Giri River,30.866997,77.232442,Rock              Slide,,,975.3989868164062,46.720236843714225,,
3298,HP/SOL/53F01/2017/335,Solan,SolanDharja road,30.867015,77.190354,Rock              Slide,,,1221.543212890625,21.878246454755693,,
3299,HP/SOL/53F01/2017/337,Solan,KumarhattiOcchghat road,30.867016,77.122427,Rock              Slide,,,1206.2119140625,29.40995371196211,,
3300,HP/SOL/53F01/2017/30,Solan,NaragGiripul road,30.867188,77.200639,Rock              Fall,,,975.1148681640624,55.22597678024422,,
3301,HP/SOL/53F01/2017/377,Solan,NaragGiripul road,30.867207,77.200608,Rock              Slide,,,975.1148681640624,55.22597679861441,,
3302,HP/SOL/53F01/2017/13,Solan,SH06,30.86721,77.155939,Rock              Fall,,,1386.1905517578125,37.08103323243155,,
3303,HP/SOL/53F01/2017/347,Solan,GadiyarChakki road,30.86735,77.02467,Rock              Slide,,,1157.009033203125,31.659178006265588,,
3304,HP/SOL/53B13/2017/127,Solan,ParwanooKasauli road,30.867589,76.953974,Rock              Slide,,,1048.9598388671875,24.0140353221855,,
3305,HP/SOL/53F01/2017/389,Solan,left bank of Giri River,30.867933,77.231635,Rock              Slide,,,1001.9564208984376,33.06209534975089,,
3306,HP/SOL/53F01/2017/246,Solan,SH06,30.868238,77.15017,Rock              Slide,,,1434.8736572265625,42.49407103970038,,
3307,HP/SOL/53F01/2017/336,Solan,SolanDharja road,30.868321,77.188564,Rock              Slide,,,1251.12548828125,27.93324584935135,,
3308,HP/SOL/53F01/2017/139,Solan,NH22,30.86929,77.100872,Rock              Slide,,,1657.070556640625,18.03759835404934,,
3309,HP/SOL/53F01/2017/243,Solan,SH06,30.869423,77.140267,Rock              Slide,,,1409.52099609375,35.86085678676746,,
3310,HP/SOL/53F01/2017/138,Solan,NH22,30.869449,77.098584,Rock              Slide,,,1670.6304931640625,37.0405718798172,,
3311,HP/SOL/53F01/2017/137,Solan,NH22,30.869732,77.097441,Rock              Slide,,,1678.4949951171875,29.003566717116712,,
3312,HP/SOL/53F01/2017/140,Solan,NH22,30.869777,77.101005,Rock              Slide,,,1661.15234375,21.755364512884377,,
3313,HP/SOL/53F01/2017/255,Solan,KumarhattiNahan road,30.86979,77.070956,Rock              Slide,,,1611.722412109375,30.860943918838892,,
3314,HP/SOL/53F01/2017/368,Solan,SH06,30.869994,77.202139,Rock              Slide,,,1031.133544921875,40.22877712613414,,
3315,HP/SHM/53F09/2017/69,Shimla,Down slope of Hanal village,30.870086,77.617628,Debris            Slide,,,2180.6396484375,40.30180449225225,,
3316,HP/SOL/53F01/2017/136,Solan,NH22,30.87018,77.096054,Rock              Slide,,,1675.1007080078125,37.41883136386343,,
3317,HP/SOL/53B13/2017/128,Solan,ParwanooKasauli road,30.870352,76.952025,Rock              Slide,,,1111.490478515625,28.01596970179873,,
3318,HP/SOL/53F01/2017/398,Solan,,30.870571,77.082666,Rock              Slide,,,1397.5584716796875,32.300352935061326,,
3319,HP/SOL/53F01/2017/242,Solan,SH06,30.870602,77.136248,Rock              Slide,,,1339.81884765625,34.122186482328274,,
3320,HP/SOL/53B13/2017/145,Solan,ParwanooKasauli road,30.870764,76.949885,Rock              Slide,,,1040.23388671875,30.12697979932724,,
3321,HP/SIR/53F05/2017/39,Sirmur,Bhanat,30.870786,77.304892,Rock cum debris   Slide,,,1267.49658203125,41.03398436119399,,
3322,HP/SOL/53F01/2017/141,Solan,NH22,30.870803,77.099456,Rock              Slide,,,1654.5120849609375,37.12566302463163,,
3323,HP/SOL/53F01/2017/293,Solan,Near Shirala village,30.870971,77.012441,Rock              Slide,,,988.2024536132812,30.401285588071083,,
3324,HP/SOL/53B13/2017/13,Solan,#N/A #N/A,30.870987,76.996028,Debris            Slide,,,1152.302734375,29.611208968693884,,
3325,HP/SOL/53B13/2017/14,Solan,NH22,30.871038,76.995394,Debris            Slide,,,1158.1416015625,32.096472389626264,,
3326,HP/SOL/53F01/2017/237,Solan,NH22,30.87106,77.09498,Rock              Slide,,,1676.96923828125,39.756609232137066,,
3327,HP/SOL/53B13/2017/12,Solan,NH22,30.871109,76.997205,Debris            Slide,,,1143.262451171875,29.992189271447227,,
3328,HP/SOL/53B13/2017/54,Solan,NH22,30.871196,76.998287,Rock              Slide,,,1139.943115234375,12.106451289800528,,
3329,HP/SOL/53B13/2017/105,Solan,ParwanooKasauli road,30.87144,76.951625,Rock              Slide,,,1116.2659912109375,28.76479369735567,,
3330,HP/SOL/53F01/2017/23,Solan,SH06,30.871511,77.204193,Rock              Fall,,,1048.6160888671875,54.60204792432455,,
3331,HP/SOL/53F01/2017/2,Solan,NH22,30.871661,77.94165,Rock              Fall,,,1851.3931884765625,20.1557669213639,,
3332,HP/SOL/53F01/2017/24,Solan,SH06,30.872072,77.205302,Rock              Fall,,,1045.2681884765625,40.86208823361642,,
3333,HP/SOL/53F01/2017/135,Solan,NH22,30.872208,77.092553,Rock              Slide,,,1676.1881103515625,34.60950292606538,,
3334,HP/SOL/53F01/2017/142,Solan,NH22,30.872426,77.099722,Rock              Slide,,,1651.1976318359375,33.5231115062146,,
3335,HP/SOL/53F01/2017/365,Solan,SolanDharja road,30.87248,77.200757,Rock              Slide,,,1200.94482421875,38.796053545816065,,
3336,HP/SOL/53F01/2017/406,Solan,SolanDharja road,30.872534,77.202665,Rock              Slide,,,1205.5911865234375,33.154193127185714,,
3337,HP/SOL/53F01/2017/407,Solan,SolanDharja road,30.872537,77.201052,Rock              Slide,,,1199.255859375,40.94913060686637,,
