Sl_No,Slide_No,District,Location,Latitude,Longitude,Material_Involved,Movement,History
5748,HP/KIN/53E14/2016/21,Kinnaur,"Near Garsu village, Garsu-",31.5613,77.9197,Debris,Slide,2014
5749,HP/KIN/53E14/2016/40,Kinnaur,Near Kandhar village,31.5614,77.9999,Rock              Slide,NA,
5750,HP/KIN/53E14/2016/41,Kinnaur,Near Kandhar village,31.5614,77.9936,Rock              Slide,NA,
5751,HP/KIN/53E14/2016/81,Kinnaur,NH22,31.5615,77.8999,Rock              Fall,NA,
5752,HP/KIN/53E14/2016/24,Kinnaur,"Near Garsu village, Garsu-",31.5619,77.9103,Debris,Fall,2014
5753,HP/KIN/53E14/2016/37,Kinnaur,Near Kandhar village,31.562,77.9983,Rock              Slide,NA,
5754,HP/MAN/53E02/2015/136,Mandi,Chail Chawk-Gogar Pandoh,31.562056,77.176167,Rock cum debris   Slide,NA,
5755,HP/MAN/53E02/2015/151,Mandi,Badal Road,31.562083,77.062361,Rock cum debris   Slide,NA,
5756,HP/KIN/53E14/2016/59,Kinnaur,"Near Nathpa dam, NH-22/ Right",31.5623,77.9848,Debris            Slide,NA,
5757,HP/SHI/53E14/2016/93,Shimla,Near Taranda Link Road,31.5623,77.8879,Rock              Fall,NA,
5758,HP/MAN/53E02/2015/135,Mandi,Chail Chawk-Gogar Pandoh,31.562583,77.176083,Rock cum debris   Slide,NA,
5759,HP/MAN/53E02/2015/153,Mandi,Badal Road,31.562722,77.032111,Rock cum debris   Slide,NA,
5760,HP/KIN/53E14/2016/54,Kinnaur,NH22,31.5628,77.8984,Debris            Slide,NA,
5761,HP/SHI/53E14/2016/89,Shimla,Near Taranda Link Road,31.5629,77.8897,Rock              Fall,NA,
5762,HP/SHI/53E14/2016/4,Shimla,Nigulsari NH-22,31.563,77.883,Debris,Slide,2008
5763,HP/KIN/53E14/2016/82,Kinnaur,NH22,31.5631,77.8991,Rock              Fall,NA,
5764,HP/KIN/53E14/2016/97,Kinnaur,"N of Nigalsari, NH 22",31.563241,77.882993,Rock cum debris   Slide,NA,
5765,HP/MAN/53E02/2015/152,Mandi,Badal Road,31.56325,77.058583,Rock cum debris   Slide,NA,
5766,HP/KIN/53E14/2016/68,Kinnaur,"Near Nathpa dam, NH-22",31.5634,77.9697,Debris            Slide,NA,
5767,HP/KIN/53E14/2016/25,Kinnaur,"Near Garsu village, Garsu-",31.5635,77.918,Debris,Slide,2014
5768,HP/KIN/53E14/2016/66,Kinnaur,"Near Nathpa dam, NH-22",31.5636,77.968,Debris            Slide,NA,
5769,HP/MAN/53E02/2015/137,Mandi,Chail Chawk-Gogar Pandoh,31.563667,77.171694,Rock cum debris   Slide,NA,
5770,HP/KIN/53E14/2016/23,Kinnaur,"Near Garsu village, Garsu-",31.5639,77.9075,Debris,Slide,2014
5771,HP/KIN/53E14/2016/87,Kinnaur,NH22,31.5643,77.8973,Rock              Fall,NA,
5772,HP/KIN/53E14/2016/22,Kinnaur,"Near Garsu village, Garsu-",31.5646,77.905,Debris,Slide,2014
5773,HP/SHI/53E14/2016/88,Shimla,Near Taranda Link Road,31.5646,77.8923,Rock              Fall,NA,
5774,HP/SHI/53E14/2016/90,Shimla,Near Taranda Link Road,31.5646,77.8913,Rock              Fall,NA,
5775,HP/SHI/53E14/2016/110,Shimla,South of Kuthru,31.564803,77.809584,Rock              Slide,NA,
5776,HP/KUL/53E10/2016/2,Kullu,Dugalambar,31.564859,77.563673,Debris,Subsidence,2016
5777,HP/KUL/53E10/2016/37,Kullu,Bhujrigad P.F.,31.565,77.723,Rock cum debris   Slide,NA,
5778,HP/KIN/53E14/2016/65,Kinnaur,Nathpa - Kachrangathpa -,31.5652,77.9556,Rock,Slide,2014
5779,HP/KIN/53E14/2016/45,Kinnaur,Naer Nathpa Dam,31.5654,77.9832,Rock              Slide,NA,
5780,HP/KIN/53E14/2016/78,Kinnaur,NH22,31.5655,77.8961,Rock              Fall,NA,
5781,HP/KIN/53E14/2016/64,Kinnaur,Nathpa - Kachrangathpa -,31.5655,77.9563,Rock,Slide,2014
5782,HP/KIN/53E14/2016/76,Kinnaur,NH22,31.5656,77.8952,Rock              Fall,NA,
5783,HP/SHI/53E14/2016/111,Shimla,South of Kuthru,31.565682,77.809497,Rock              Slide,NA,
5784,HP/KIN/53E14/2016/83,Kinnaur,NH22,31.5659,77.8946,Rock              Fall,NA,
5785,HP/KIN/53E14/2016/15,Kinnaur,Near Garsugarsu - Chota Kamba,31.5659,77.9139,Debris            Slide,NA,
5786,HP/KIN/53E14/2016/103,Kinnaur,S of Bara Khamba,31.566165,77.871812,Debris            Slide,NA,
5787,HP/KIN/53E14/2016/43,Kinnaur,Upstream of Nathpa Dam,31.5664,77.9868,Rock              Slide,NA,
5788,HP/KIN/53E14/2016/77,Kinnaur,NH22,31.5665,77.8941,Rock              Fall,NA,
5789,HP/KUL/53E06/2016/24,Kullu,"Shojha, NH 305",31.566679,77.371747,Rock cum debris   Slide,NA,
5790,HP/KIN/53E14/2016/5,Kinnaur,"Taranda Mandir, NH22",31.5668,77.8924,Rock,Fall,2008
5791,HP/KIN/53E14/2016/86,Kinnaur,Near Chota Kamba link road,31.5669,77.9025,Debris            Slide,NA,
5792,HP/KIN/53E14/2016/39,Kinnaur,Near Kandhar village,31.5675,77.9934,Rock              Slide,NA,
5793,HP/MAN/53E02/2015/141,Mandi,Chail Chawk-Gogar Pandoh,31.567583,77.167417,Debris            Slide,NA,
5794,HP/MAN/53E02/2015/140,Mandi,Chail Chawk-Gogar Pandoh,31.567694,77.167889,Debris            Slide,NA,
5795,HP/SHI/53E14/2016/112,Shimla,South of Kuthru,31.567712,77.810594,Rock              Slide,NA,
5796,HP/SHI/53E14/2016/114,Shimla,South of Kuthru,31.567712,77.810594,Rock              Fall,NA,
5797,HP/KIN/53E14/2016/98,Kinnaur,SE of phagi,31.567726,77.835175,Rock cum debris   Fall,NA,
5798,HP/KUL/53E06/2016/18,Kullu,"Laduha,NH 305",31.567786,77.362042,Rock cum debris,Slide,2009
5799,HP/MAN/53E02/2015/142,Mandi,Bagi village road,31.567833,77.166194,Debris            Slide,NA,
5800,HP/KIN/53E14/2016/38,Kinnaur,Near Kandhar village,31.5679,77.9892,Rock              Slide,NA,
5801,HP/MAN/53E02/2015/143,Mandi,Bagi village road,31.568111,77.161472,Rock cum debris   Slide,NA,
5802,HP/MAN/53E02/2015/139,Mandi,Chail Chawk-Gogar Pandoh,31.568167,77.168,Rock cum debris   Slide,NA,
5803,HP/MAN/53E02/2015/138,Mandi,Chail Chawk-Gogar Pandoh,31.568389,77.168194,Debris            Slide,NA,
5804,HP/KUL/53E06/2016/119,Kullu,Ballidhar,31.569,77.316,Rock              Slide,NA,
5805,HP/SHI/53E14/2016/113,Shimla,South of Kuthru,31.569195,77.811002,Rock              Slide,NA,
5806,HP/MAN/53A14/2015/349,Mandi,"Sidhkot P.F, milestone-leda 3km",31.569361,76.819838,Rock              Slide,NA,
5807,HP/KIN/53E14/2016/71,Kinnaur,"Kandhar village, Kandhar link",31.5694,77.9989,Debris,Slide,2004
5808,HP/KIN/53E14/2016/62,Kinnaur,Nathpa - Kachrangathpa -,31.57,77.9485,Rock,Slide,2014
5809,HP/KUL/53E06/2016/47,Kullu,S of Chhabra P.F.,31.57,77.309,Rock              Slide,NA,
5810,HP/KIN/53E14/2016/61,Kinnaur,Nathpa - Kachrangathpa -,31.5701,77.9524,Rock,Slide,2014
5811,HP/KIN/53E14/2016/63,Kinnaur,Nathpa - Kachrangathpa -,31.5702,77.9493,Rock,Slide,2014
5812,HP/KIN/53E14/2016/18,Kinnaur,"Near Garsu village, Garsu-",31.5705,77.8968,Debris,Slide,2014
5813,HP/KIN/53E14/2016/124,Kinnaur,Chauhra,31.570709,77.862742,Debris            Slide,NA,
5814,HP/MAN/53E02/2015/146,Mandi,Bagi village road,31.570778,77.152028,Rock cum debris   Slide,NA,
5815,HP/KUL/53E06/2016/42,Kullu,"Jalora,NH 305",31.570806,77.363684,Rock,Slide,2001
5816,HP/KIN/53E14/2016/92,Kinnaur,Near Nathpa village,31.5709,77.9725,Debris,Slide,2014
5817,HP/KIN/53E14/2016/19,Kinnaur,"Near Garsu village, Garsu-",31.5709,77.8957,Debris,Slide,2014
5818,HP/KIN/53E14/2016/60,Kinnaur,Nathpa - Kachrangathpa -,31.5715,77.9534,Rock,Slide,2014
5819,HP/KIN/53E14/2016/125,Kinnaur,Chauhra,31.571821,77.863126,Debris            Slide,NA,
5820,HP/KIN/53E14/2016/104,Kinnaur,S of Phagi,31.572,77.824,Debris            Slide,NA,
5821,HP/KIN/53E14/2016/31,Kinnaur,"Right bank of Satluj, near",31.5724,77.9436,Debris,Slide,2014
5822,HP/KUL/53E06/2016/44,Kullu,"Jalora,NH 305",31.57286,77.362523,Debris,Slide,2005
5823,HP/KIN/53E14/2016/20,Kinnaur,"Near Garsu village, Garsu-",31.5732,77.8865,Debris,Slide,2014
5824,HP/HAM/53A09/2018/3,Hamirpur,,31.573306,76.734917,Debris            Slide,NA,
5825,HP/MAN/53A10/2018/8,Mandi,SH-32,31.573333,76.734889,Debris            Subsidence,NA,
5826,HP/KUL/53E10/2016/30,Kullu,Samatan,31.573476,77.581912,Debris            Slide,NA,
5827,HP/KIN/53E14/2016/101,Kinnaur,N of Chauhra,31.573542,77.857002,Rock              Fall,NA,
5828,HP/MAN/53E02/2015/144,Mandi,Bagi village road,31.573917,77.155611,Rock cum debris   Slide,NA,
5829,HP/KUL/53E06/2016/32,Kullu,Chhabra P.F.,31.573934,77.307064,Rock              Slide,NA,
5830,HP/KUL/53E06/2016/54,Kullu,Chhabra P.F.,31.574,77.31,Debris            Slide,NA,
5831,HP/KIN/53E14/2016/32,Kinnaur,Khachrang foot track,31.5742,77.9422,Debris,Slide,2014
5832,HP/KIN/53E14/2016/16,Kinnaur,Kachrang - Naptha foot track,31.5745,77.949,Debris,Slide,2016
5833,HP/KIN/53E14/2016/47,Kinnaur,Near Chota Kamba link road,31.5749,77.8933,Rock              Slide,NA,
5834,HP/KIN/53E14/2016/100,Kinnaur,S of Linge Dogri,31.574904,77.844893,Rock cum debris   Slide,NA,
5835,HP/MAN/53A14/2015/325,Mandi,"Pathri P.F,SH 13",31.575135,76.990257,Rock              Slide,NA,
5836,HP/KIN/53E14/2016/99,Kinnaur,Near Chota Kamba link road,31.5755,77.8947,Debris            Slide,NA,
5837,HP/KIN/53E14/2016/121,Kinnaur,N of Chauhra,31.576977,77.852405,Rock              Slide,NA,
5838,HP/KIN/53E14/2016/102,Kinnaur,Linge Dogri,31.578054,77.847901,Debris            Slide,NA,
5839,HP/KUL/53E06/2016/62,Kullu,Lambri,31.578159,77.40656,Rock              Slide,NA,
5840,HP/KIN/53E14/2016/75,Kinnaur,Near Nathpa village,31.5787,77.9706,Debris,Slide,2014
5841,HP/SHI/53E14/2016/94,Shimla,Kandri,31.578991,77.740336,Debris            Slide,NA,
5842,HP/KIN/53E14/2016/79,Kinnaur,Near Kachrang,31.5791,77.9485,Rock,Slide,2012
5843,HP/MAN/53E02/2015/145,Mandi,Bagi village road,31.579389,77.153444,Rock cum debris   Slide,NA,
5844,HP/MAN/53A14/2015/324,Mandi,"Near Baggi,SH 13",31.579519,76.989374,Rock              Slide,NA,
5845,HP/KIN/53E14/2016/58,Kinnaur,Near Rokchad,31.5799,77.9275,Rock              Slide,NA,
5846,HP/KIN/53E14/2016/74,Kinnaur,Near Nathpa village,31.5818,77.9663,Debris,Slide,2014
5847,HP/MAN/53A14/2015/313,Mandi,"Tamled,SH 32",31.582167,76.791972,Rock              Slide,NA,
5848,HP/MAN/53A14/2015/315,Mandi,"Dhol Khan,SH 32",31.583199,76.784971,Rock              Slide,NA,
5849,HP/KUL/53E06/2016/63,Kullu,Lambri,31.583298,77.403607,Rock              Slide,NA,
5850,HP/SHI/53E10/2016/24,Shimla,Kandri,31.583506,77.738558,Debris            Slide,NA,
5851,HP/KAN/53A09/2018/4,Kangra,Syoh - sandhol road,31.583639,76.649278,Debris            Slide,NA,
5852,HP/KAN/53A09/2018/5,Kangra,SH 19,31.58375,76.6345,Debris            Slide,NA,
5853,HP/MAN/53A14/2015/310,Mandi,"Dhol Khan,SH 32",31.584163,76.790932,Rock              Slide,NA,
5854,HP/SHI/53E10/2016/26,Shimla,Kandri,31.584286,77.737686,Debris            Slide,NA,
5855,HP/KUL/53E06/2016/64,Kullu,Lambri,31.584708,77.40242,Rock              Slide,NA,
5856,HP/MAN/53A14/2015/314,Mandi,"Dhol Khan,SH 32",31.585308,76.787509,Rock              Slide,NA,
5857,HP/MAN/53A14/2015/312,Mandi,"Jakherh,SH 32",31.585447,76.80053,Rock              Slide,NA,
5858,HP/SHI/53E10/2016/25,Shimla,Kandri,31.585666,77.737592,Debris            Slide,NA,
5859,HP/KIN/53E14/2016/46,Kinnaur,"Near forst RH, Kachrang, Left",31.5857,77.9423,Debris,Slide,2014
5860,HP/MAN/53A14/2015/311,Mandi,"Jakherh,SH 32",31.585925,76.800781,Rock              Slide,NA,
5861,HP/MAN/53A14/2015/346,Mandi,"Dhalwan,SH 32,Lunch",31.585976,76.77751,Rock cum debris,Slide,2009
5862,HP/KIN/53I06/2018/1,Kinnaur,Ribba,31.58605,78.37533,Debris            Slide,NA,
5863,HP/KUL/53E06/2016/65,Kullu,Lambri,31.586844,77.398687,Rock              Slide,NA,
5864,HP/KUL/53E10/2016/32,Kullu,Dimajan P.F.,31.587,77.596,Debris            Slide,NA,
5865,HP/MAN/53A14/2015/345,Mandi,"Dhalwan,SH 32",31.587649,76.777411,Rock              Slide,NA,
5866,HP/KIN/53E14/2016/51,Kinnaur,"Near Kacharng village, Left bank",31.5886,77.9398,Debris            Slide,NA,
5867,HP/KUL/53E10/2016/33,Kullu,Dimajan P.F.,31.589,77.595,Debris            Slide,NA,
5868,HP/MAN/53A14/2015/308,Mandi,"West of Gammun,SH 32",31.590036,76.809541,Debris            Slide,NA,
5869,HP/MAN/53A09/2018/6,Mandi,,31.590222,76.526861,Debris            Slide,NA,
5870,HP/MAN/53A14/2015/309,Mandi,"West of Gammun,SH 32",31.590575,76.807784,Rock              Slide,NA,
5871,HP/MAN/53A14/2015/322,Mandi,"Maslan,SH 32",31.591269,76.77591,Rock              Slide,NA,
5872,HP/UNA/53A02/2018/9,Una,Pallian R.F,31.591357,76.221398,Debris            Slide,NA,
5873,HP/UNA/53A02/2018/11,Una,Pallian P.F,31.59155,76.223237,Rock cum debris   Slide,NA,
5874,HP/UNA/53A02/2018/13,Una,Pallian P.F,31.591806,76.223469,Debris            Slide,NA,
5875,HP/UNA/53A02/2018/12,Una,Pallan P.Fi,31.591921,76.223987,Rock              Slide,NA,
5876,HP/KIN/53E14/2016/73,Kinnaur,"Solaring, Left bank of Solaring",31.5922,77.9365,Debris            Slide,NA,
5877,HP/MAN/53A14/2015/307,Mandi,"West of Gammun,SH 32",31.59263,76.809827,Rock              Slide,NA,
5878,HP/MAN/53A14/2015/321,Mandi,Maslan,31.592797,76.776176,Rock,Slide,2009
5879,HP/UNA/53A02/2018/10,Una,Pallian R.F,31.593546,76.221617,Debris            Slide,NA,
5880,HP/KUL/53E10/2016/34,Kullu,Dimajan P.F.,31.594,77.584,Rock cum debris   Slide,NA,
5881,HP/MAN/53A14/2015/320,Mandi,"Baira Sain,SH 32",31.594932,76.76288,Rock              Slide,NA,
5882,HP/MAN/53A14/2015/319,Mandi,"Chalah,SH 32",31.595002,76.760145,Rock              Slide,NA,
5883,HP/MAN/53A14/2015/306,Mandi,"Gammun,SH 32",31.596272,76.813063,Rock              Slide,NA,
5884,HP/MAN/53A14/2015/304,Mandi,"Gammun,SH 32",31.596669,76.819335,Debris            Slide,NA,
5885,HP/MAN/53A14/2015/318,Mandi,"Chalah,SH 32",31.596769,76.760781,Rock              Slide,NA,
5886,HP/MAN/53A14/2015/305,Mandi,"Gammun,SH 32",31.597208,76.816223,Rock              Slide,NA,
5887,HP/MAN/53A14/2015/317,Mandi,"North of Chalah,SH 32",31.598155,76.760334,Rock              Slide,NA,
5888,HP/KIN/53E14/2016/11,Kinnaur,Solaring village,31.5984,77.9356,Debris            Slide,NA,
5889,HP/KAN/53A09/2018/7,Kangra,Lambagaon-ropri road,31.598639,76.542389,Rock cum debris   Slide,NA,
5890,HP/MAN/53A14/2015/303,Mandi,"Dhanehr,SH 32",31.599424,76.822002,Debris            Slide,NA,
5891,HP/KIN/53E14/2016/72,Kinnaur,"Solaring, Left bank of Solaring",31.6001,77.9292,Debris            Slide,NA,
5892,HP/UNA/53A02/2018/151,Una,Chauki maniar R F,31.600625,76.220982,Rock cum debris   Slide,NA,
5893,HP/MAN/53A14/2015/316,Mandi,"Near Bhamla,SH 32",31.600687,76.752682,Rock              Slide,NA,
5894,HP/KUL/53E06/2016/124,Kullu,Sharungar,31.601,77.469,Debris            Slide,NA,
5895,HP/KUL/53E06/2016/134,Kullu,Bathad,31.601,77.481,Debris            Slide,NA,
5896,HP/UNA/53A02/2018/7,Una,Chauki Maniar R.F,31.601136,76.223583,Rock              Slide,NA,
5897,HP/UNA/53A02/2018/8,Una,Chauki manniar R F,31.60129,76.224104,Rock              Slide,NA,
5898,HP/UNA/53A02/2018/19,Una,Chauki maniar R.F,31.602506,76.206767,Rock              Slide,NA,
5899,HP/UNA/53A02/2018/18,Una,Chauki maniar R.F,31.603768,76.223054,Rock cum debris   Slide,NA,
5900,HP/KUL/53E06/2016/72,Kullu,Rangoot,31.604115,77.375841,Rock,Slide,2010
5901,HP/UNA/53A02/2018/20,Una,Chauki maniar P.F,31.604133,76.206089,Rock              Slide,NA,
5902,HP/KUL/53E06/2016/127,Kullu,Sum,31.604151,77.345989,Debris            Slide,NA,
5903,HP/UNA/53A02/2018/21,Una,Chauki maniar P.F,31.604466,76.205983,Rock              Slide,NA,
5904,HP/UNA/53A02/2018/17,Una,Chauki maniar P.F,31.604551,76.222847,Rock              Slide,NA,
5905,HP/KUL/53E06/2016/19,Kullu,"Mill, NH 305",31.60456,77.348681,Rock,Slide,2012
5906,HP/KUL/53E06/2016/1,Kullu,"Mill,NH 305",31.604587,77.348681,Rock,Slide,2008
5907,HP/UNA/53A02/2018/22,Una,Chauki maniar P.F,31.604746,76.205835,Rock              Slide,NA,
5908,HP/MAN/53A14/2015/326,Mandi,Pargi,31.604946,76.868089,Rock              Slide,NA,
5909,HP/KUL/53E06/2016/38,Kullu,"Sum,NH 305, MS 68",31.605096,77.348396,Rock,Slide,2012
5910,HP/KUL/53E06/2016/125,Kullu,MashyurP.F,31.605244,77.495824,Rock              Slide,NA,
5911,HP/MAN/53A10/2018/9,Mandi,Khelag,31.605361,76.560222,Rock cum debris   Slide,NA,
5912,HP/KUL/53E06/2016/80,Kullu,Rangoot,31.605461,77.380982,Rock,Slide,2004
5913,HP/MAN/53A09/2018/8,Mandi,,31.605583,76.553278,Rock              Slide,NA,
5914,HP/KUL/53E06/2016/81,Kullu,Rangoot,31.607098,77.377649,Rock              Slide,NA,
5915,HP/KUL/53E06/2016/136,Kullu,Pori,31.607265,77.318201,Rock              Slide,NA,
5916,HP/KUL/53E06/2016/82,Kullu,Rangoot,31.608047,77.377497,Rock              Slide,NA,
5917,HP/KUL/53E06/2016/142,Kullu,South of Pandhar,31.609406,77.309864,Debris            Slide,NA,
5918,HP/MAN/53E06/2016/100,Mandi,Thonag,31.609679,77.277673,Rock cum debris   Slide,NA,
5919,HP/KUL/53E10/2016/38,Shimla,S of Nandi,31.61025,77.723806,Debris            Slide,NA,
5920,HP/MAN/53E02/2015/154,Mandi,Badal Road,31.610444,77.065111,Rock cum debris   Slide,NA,
5921,HP/MAN/53E02/2015/155,Mandi,Badal Road,31.610444,77.065111,Rock cum debris   Slide,NA,
5922,HP/MAN/53E02/2015/156,Mandi,Badal Road,31.610444,77.065111,Rock cum debris   Slide,NA,
5923,HP/MAN/53E06/2016/97,Mandi,Swof Tikki,31.610519,77.266669,Rock cum debris   Slide,NA,
5924,HP/MAN/53E06/2016/98,Mandi,Batwada,31.610731,77.2927,Rock cum debris   Slide,NA,
5925,HP/MAN/53E06/2016/99,Mandi,Batwada,31.61097,77.297892,Rock cum debris   Slide,NA,
5926,HP/KUL/53E06/2016/68,Kullu,Kotladhar,31.611,77.351,Rock              Slide,NA,
5927,HP/MAN/53E06/2016/90,Mandi,South of Ukhli,31.611017,77.295184,Debris            Slide,NA,
5928,HP/MAN/53E06/2016/101,Mandi,Ghanyar,31.611582,77.281533,Rock cum debris   Slide,NA,
5929,HP/MAN/53E06/2016/96,Mandi,Batwada,31.615968,77.291941,Rock cum debris   Slide,NA,
5930,HP/MAN/53E02/2015/157,Mandi,Bagi village road,31.616722,77.065,Rock cum debris   Slide,NA,
5931,HP/MAN/53E02/2015/158,Mandi,Bagi village road,31.616722,77.065,Rock cum debris   Slide,NA,
5932,HP/KUL/53E06/2016/113,Kullu,Dogri,31.617,77.435,Rock              Slide,NA,
5933,HP/MAN/53E02/2015/159,Mandi,Bagi village road,31.617222,77.065333,Rock cum debris   Slide,NA,
5934,HP/MAN/53E06/2016/8,Mandi,Pokhri,31.619448,77.295793,Debris            Slide,NA,
5935,HP/KUL/53E06/2016/112,Kullu,Trilokpur,31.620144,77.338613,Rock              Fall,NA,
5936,HP/MAN/53A14/2015/302,Mandi,"Gadwahan,SH 32",31.620517,76.82528,Debris            Slide,NA,
5937,HP/MAN/53E02/2015/209,Mandi,Larji-Sainj road,31.621111,77.192722,Rock cum debris   Slide,NA,
5938,HP/MAN/53E02/2015/161,Mandi,Bagi village road,31.621139,77.06725,Rock cum debris   Slide,NA,
5939,HP/MAN/53E02/2015/162,Mandi,Bagi village road,31.621139,77.06725,Rock cum debris   Slide,NA,
5940,HP/MAN/53E02/2015/160,Mandi,Bagi village road,31.621333,77.067417,Rock cum debris   Slide,NA,
5941,HP/MAN/53A14/2015/300,Mandi,"Gadwahan,SH 32",31.621698,76.825154,Rock,Slide,2010
5942,HP/MAN/53A14/2015/301,Mandi,"Gadwahan,SH 32",31.621741,76.825403,Debris            Slide,NA,
5943,HP/MAN/53E02/2015/210,Mandi,Larji-Sainj road,31.621861,77.190667,Rock cum debris   Slide,NA,
5944,HP/MAN/53E02/2015/204,Mandi,Bajaura Mandi road,31.623806,77.19325,Debris            Slide,NA,
5945,HP/MAN/53E02/2015/205,Mandi,,31.623806,77.19325,Debris            Slide,NA,
5946,HP/MAN/53E02/2015/206,Mandi,,31.623806,77.19325,Debris            Slide,NA,
5947,HP/MAN/53E02/2015/207,Mandi,Larji-Sainj road,31.623806,77.19325,Debris            Slide,NA,
5948,HP/MAN/53E02/2015/208,Mandi,Larji-Sainj road,31.623806,77.19325,Debris            Slide,NA,
5949,HP/MAN/53E06/2016/56,Mandi,Khalwan P.F.,31.625492,77.282702,Debris            Slide,NA,
5950,HP/KUL/53E06/2016/106,Kullu,Khuladhar,31.626379,77.337103,Rock              Slide,NA,
5951,HP/KUL/53E06/2016/107,Kullu,Khuladhar,31.626831,77.332954,Rock              Slide,NA,
5952,HP/KUL/53E06/2016/9,Kullu,Kandhari,31.629,77.435,Debris            Slide,NA,
5953,HP/MAN/53A14/2015/293,Mandi,"Sapur,SH 32",31.629626,76.852282,Rock              Slide,NA,
5954,HP/MAN/53E02/2015/163,Mandi,Bagi village road,31.632028,77.074167,Debris            Slide,NA,
5955,HP/MAN/53E02/2015/167,Mandi,Bagi village road,31.633944,77.102167,Debris            Slide,NA,
5956,HP/HAM/53A09/2018/9,Hamirpur,SUJANPUR - KHAIRA ROAD,31.634028,76.517917,Debris            Slide,NA,
5957,HP/MAN/53E06/2016/16,Mandi,Kathangarh nala,31.634836,77.285125,Rock cum debris   Slide,NA,
5958,HP/MAN/53A14/2015/294,Mandi,"Balhl,SH 32",31.635553,76.843915,Rock              Slide,NA,
5959,HP/MAN/53A14/2015/295,Mandi,"East of Rewalsar,SH 32",31.636746,76.841414,Rock,Slide,2013
5960,HP/MAN/53E02/2015/202,Mandi,,31.637361,77.132417,Debris            Slide,NA,
5961,HP/MAN/53E02/2015/203,Mandi,,31.637361,77.132417,Debris            Slide,NA,
5962,HP/MAN/53A10/2018/10,Mandi,,31.638361,76.734028,Debris            Slide,NA,
5963,HP/MAN/53A14/2015/340,Mandi,North of Rewalsar,31.639253,76.833769,Rock              Slide,NA,
5964,HP/KUL/53E06/2016/104,Kullu,East of Khanethi,31.63961,77.306305,Rock cum debris   Slide,NA,
5965,HP/MAN/53E02/2015/164,Mandi,Bagi village road,31.640056,77.063361,Debris            Slide,NA,
5966,HP/MAN/53A14/2015/292,Mandi,"NE of Gahor, SH32",31.642319,76.874738,Rock              Slide,NA,
5967,HP/KUL/53E06/2016/75,Kullu,Rupa,31.642571,77.388943,Rock,Slide,1905
5968,HP/KUL/53E06/2016/76,Kullu,Nagini,31.643,77.405,Rock              Slide,NA,
5969,HP/KUL/53E06/2016/74,Kullu,Rupa,31.643344,77.389657,Rock,Fall,1905
5970,HP/MAN/53E02/2015/166,Mandi,Bagi village road,31.643639,77.056056,Debris            Slide,NA,
5971,HP/KUL/53E06/2016/26,Kullu,N of Gushaini,31.644202,77.436883,Debris            Slide,NA,
5972,HP/MAN/53E02/2015/165,Mandi,Bagi village road,31.644528,77.061111,Debris            Slide,NA,
5973,HP/KUL/53E06/2016/13,Kullu,Pali,31.645047,77.370674,Debris            Subsidence,NA,
5974,HP/MAN/53E02/2015/201,Mandi,,31.645556,77.131389,Debris            Slide,NA,
5975,HP/MAN/53A14/2015/290,Mandi,Hawani,31.646,76.883,Debris            Slide,NA,
5976,HP/MAN/53E02/2015/200,Mandi,,31.646056,77.130111,Debris            Slide,NA,
5977,HP/MAN/53E02/2015/199,Mandi,,31.646167,77.129333,Debris            Slide,NA,
