State,District,Latitude,Longitude,slope_deg,rainfall_mm,soil_moisture_mm,label
Assam,Dima Hasao,25.16736,93.00953,2.62,7.119672131,0.457205601,1
Assam,Dima Hasao,25.16023,93.01084,5.64,7.119672131,0.457205601,1
Assam,Kamrup (Metro),26.37456,91.84561,0.05,14.81967213,0.496485314,1
Assam,Kamrup (Metro),26.19081,91.84528,0.57,14.92868852,0.496072746,1
Assam,Kamrup (Metro),26.192444,91.764222,2.62,18.51393443,0.474284495,1
Assam,Kamrup,26.195306,91.765639,2.47,12.09262295,0.493233607,1
Assam,Kamrup (Metro),26.195528,91.780556,6.86,18.51393443,0.474284495,1
Assam,Kamrup (Metro),26.19622,91.76336,2.31,19.32459016,0.477900273,1
Assam,Kamrup (Metro),26.20536,91.86497,1.39,14.92868852,0.496072746,1
Assam,Nagaon,26.172917,92.762778,12.17,12.8295082,0.472949112,1
Assam,Kamrup (Metro),26.1755,91.76175,0.51,18.51393443,0.474284495,1
Assam,Kamrup (Metro),26.17672,91.76525,0.05,15.68606557,0.496560792,1
Assam,Kamrup (Metro),26.17756,91.76589,0.21,15.68606557,0.496560792,1
Assam,Kamrup (Metro),26.18842,91.85125,5.29,14.92868852,0.496072746,1
Assam,Kamrup (Metro),26.1895,91.787167,4.88,18.51393443,0.474284495,1
Assam,Kamrup (Metro),26.190389,91.809944,4.47,18.51393443,0.474284495,1
Assam,Nagaon,26.119417,92.439972,3.85,26.81147541,0.475751025,1
Assam,Kamrup (Rural),25.91,91.4,0.41,17.64754098,0.497815574,1
Assam,West Karbi Anglong,25.946611,92.305361,2.16,26.87704918,0.47888832,1
Assam,Kamrup (Rural),25.95,91.28,1.6,12.55491803,0.484785178,1
Assam,Kamrup (Metro),26.15428,91.79264,3.29,15.68606557,0.496560792,1
Assam,Nagaon,26.10725,92.44,3.65,17.98196721,0.475302937,1
Assam,Nagaon,26.108417,92.440222,5.49,17.98196721,0.475302937,1
Assam,Dima Hasao,26.11,94.76,17.5,21.81147541,0.494035519,1
Assam,Nagaon,26.110139,92.439333,2.88,22.2442623,0.475599385,1
Assam,Kamrup,26.112667,91.853889,0.21,10.69918033,0.492427596,1
Assam,Nagaon,26.113639,92.441222,5.54,23.0204918,0.47669194,1
Assam,Nagaon,26.116972,92.440083,5.49,22.2442623,0.475599385,1
Assam,Nagaon,26.117111,92.441028,5.24,22.2442623,0.475599385,1
Assam,Nagaon,26.117417,92.438667,4.32,18.65163934,0.476630123,1
Assam,Nagaon,26.118167,92.440944,5.64,22.18606557,0.476885246,1
Assam,Dima Hasao,26.098167,91.881278,6.05,10.69918033,0.492427596,1
Assam,Nagaon,26.101333,92.440556,6.31,20.24016393,0.476615437,1
Assam,West Karbi Anglong,26.012,92.264167,3.7,21.8295082,0.475299863,1
Assam,West Karbi Anglong,26.013528,92.266083,4.21,21.8295082,0.475299863,1
Assam,West Karbi Anglong,26.022833,92.274028,3.7,21.8295082,0.475299863,1
Assam,Nagaon,26.102167,92.440472,5.08,23.0204918,0.47669194,1
Assam,Nagaon,26.102333,92.4415,5.54,22.18606557,0.476885246,1
Assam,Nagaon,26.102667,92.441639,5.85,17.98196721,0.475302937,1
Assam,Nagaon,26.103028,92.440889,5.85,20.24016393,0.476615437,1
Assam,West Karbi Anglong,26.045472,92.457417,1.9,18.65163934,0.476518443,1
Assam,West Karbi Anglong,26.048611,92.432194,0.72,18.65163934,0.475654372,1
Assam,West Karbi Anglong,26.030972,92.474139,1.34,22.2442623,0.475848019,1
Assam,West Karbi Anglong,26.031528,92.472778,1.29,18.65163934,0.476518443,1
Assam,West Karbi Anglong,26.031583,92.47375,1.34,22.2442623,0.475848019,1
Assam,West Karbi Anglong,26.033556,92.468056,3.96,22.2442623,0.475848019,1
Assam,West Karbi Anglong,26.035278,92.470861,1.6,23.0204918,0.478961066,1
Assam,West Karbi Anglong,26.039194,92.4595,3.5,22.2442623,0.475848019,1
Assam,West Karbi Anglong,26.043583,92.440528,2.42,18.65163934,0.475654372,1
Assam,West Karbi Anglong,26.043583,92.452222,5.34,22.2442623,0.475848019,1
Assam,West Karbi Anglong,26.043611,92.440944,2.62,18.65163934,0.475654372,1
Assam,West Karbi Anglong,26.043722,92.441472,2.62,26.81147541,0.475563183,1
Assam,West Karbi Anglong,25.96667,92.356917,2.67,21.8295082,0.475654372,1
Assam,West Karbi Anglong,25.977194,92.354778,0.51,21.8295082,0.475654372,1
Assam,Hailakandi,24.73117,92.64739,0.31,11.86147541,0.492546107,1
Assam,Karimganj,24.78002778,92.45372222,1.54,12.20081967,0.492140369,1
Assam,Karimganj,24.78380556,92.45563889,0.15,12.20081967,0.492140369,1
Assam,Hailakandi,24.79489,92.55506,0.05,12.65819672,0.494373975,1
Assam,Cachar,24.95,92.73,1.75,19.30737705,0.494880464,1
Assam,Cachar,24.62,92.84,0.62,12.87213115,0.404130123,1
Assam,Cachar,24.64,92.98,1.08,14.99590164,0.404481899,1
Assam,Cachar,24.645417,93.005361,4.72,13.79180328,0.411783128,1
Assam,Karimganj,24.659389,92.497361,0.51,13.41065574,0.478529372,1
Assam,Hailakandi,24.478972,92.682861,0.36,14.15409836,0.411174863,1
Arunachal Pradesh,Lower Siang,27.715081,94.692035,3.24,18.53622951,0.40366127,1
Arunachal Pradesh,Papum Pare,27.099285,93.614766,0.77,15.31327869,0.492465437,1
Assam,Hailakandi,24.52,92.53,0.67,12.93385246,0.40283224,1
Assam,Hailakandi,24.27,92.5,0,12.93385246,0.40283224,1
Assam,Hailakandi,24.31,92.56,0.1,12.93385246,0.40283224,1
Assam,Hailakandi,24.32,92.51,2.37,12.93385246,0.40283224,1
Assam,Hailakandi,24.43,92.55,0.1,12.93385246,0.40283224,1
Assam,Karimganj,24.44,92.5,2.62,14.74991803,0.486073531,1
Arunachal Pradesh,West Siang,28.506306,94.873361,20.72,18.93540984,0.409689037,1
Arunachal Pradesh,Upper Siang,28.509,95.177639,4.98,17.53991803,0.40713627,1
Arunachal Pradesh,Upper Siang,28.510528,95.177722,4.21,17.53991803,0.40713627,1
Arunachal Pradesh,Upper Siang,28.512056,95.1805,1.8,17.53991803,0.40713627,1
Arunachal Pradesh,Upper Siang,28.514083,95.178278,1.7,17.53991803,0.40713627,1
Arunachal Pradesh,Upper Siang,28.516083,95.178028,2.67,17.53991803,0.40713627,1
Arunachal Pradesh,Upper Siang,28.522806,95.172639,2.67,17.53991803,0.40713627,1
Arunachal Pradesh,Upper Siang,28.527722,95.173556,3.29,17.53991803,0.40713627,1
Arunachal Pradesh,Shi-Yomi,28.527944,94.309444,8.48,22.71565574,0.418150137,1
Assam,Cachar,24.98,92.72,0.41,16.40983607,0.487502186,1
Assam,Karimganj,24.70619,92.28997,0.77,14.74991803,0.486073531,1
Assam,Hailakandi,24.51,92.64,1.54,12.93385246,0.40283224,1
Assam,Hailakandi,24.53,92.63,0.98,12.93385246,0.40283224,1
Assam,Cachar,24.53,92.84,0.21,16.40983607,0.487502186,1
Assam,Cachar,24.53,92.84,0.21,16.40983607,0.487502186,1
Assam,Hailakandi,24.54,92.63,0.98,12.93385246,0.40283224,1
Assam,Kamrup,26.065167,92.150639,0.15,13.51032787,0.482562705,1
Assam,Kamrup,26.071556,91.734028,0.41,13.51032787,0.482562705,1
Assam,Kamrup,26.077653,91.982292,4.88,13.51032787,0.482562705,1
Assam,Kamrup,26.077806,92.170389,0.05,13.51032787,0.482562705,1
Assam,Kamrup,26.080139,92.032667,1.24,13.51032787,0.482562705,1
Assam,Kamrup,26.083972,92.14525,0.15,13.51032787,0.482562705,1
Assam,West Karbi Anglong,26.03275,92.271861,3.24,14.97122951,0.486417452,1
Assam,West Karbi Anglong,26.036583,92.273056,7.52,14.97122951,0.486417452,1
Assam,West Karbi Anglong,26.039361,92.273806,2.21,14.97122951,0.486417452,1
Assam,Kamrup,26.0405,92.0355,0.87,13.51032787,0.482562705,1
Assam,West Karbi Anglong,26.042139,92.27525,4.01,14.97122951,0.486417452,1
Assam,Kamrup,26.043267,92.055531,14.26,13.51032787,0.482562705,1
Assam,West Karbi Anglong,25.95931,92.51753,1.7,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.96094,92.60122,2.47,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.961444,92.341333,8.38,14.97122951,0.486417452,1
Assam,Karbi Anglong,25.96256,93.46922,0.41,12.94967213,0.492063559,1
Assam,West Karbi Anglong,25.86958,92.59411,1.54,14.97122951,0.486417452,1
Assam,Karbi Anglong,25.88494,93.45792,0.31,12.94967213,0.492063559,1
Assam,West Karbi Anglong,25.88692,92.61347,3.5,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.90653,92.65819,2.52,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.90692,92.64714,0.93,14.97122951,0.486417452,1
Assam,Kamrup,26.102944,91.862111,13.05,13.51032787,0.482562705,1
Assam,Nagaon,26.105667,92.441,3.24,13.91721311,0.483772541,1
Assam,Kamrup,26.105806,91.62275,0.62,13.51032787,0.482562705,1
Assam,Kamrup (Metro),26.10711,91.78917,0.57,14.77991803,0.483023429,1
Assam,West Karbi Anglong,26.045806,92.450778,3.39,14.97122951,0.486417452,1
Assam,Kamrup,26.050286,91.880072,0.98,13.51032787,0.482562705,1
Assam,Karbi Anglong,26.056083,93.406528,4.72,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.058972,93.406972,0.21,12.94967213,0.492063559,1
Assam,Goalpara,26.061,90.605,1.9,16.84770492,0.303980567,1
Assam,Kamrup,26.061861,92.147889,0.31,13.51032787,0.482562705,1
Assam,Kamrup,26.0641,91.889136,5.08,13.51032787,0.482562705,1
Assam,Kamrup,26.112083,92.091028,0.46,13.51032787,0.482562705,1
Assam,Kamrup,26.115139,91.837833,1.65,13.51032787,0.482562705,1
Assam,Kamrup,26.094578,92.135144,0.93,13.51032787,0.482562705,1
Assam,Nagaon,26.096722,92.43875,9.08,13.91721311,0.483772541,1
Assam,Kamrup,26.097986,91.980589,0.36,13.51032787,0.482562705,1
Assam,Nagaon,26.098222,92.439389,6.91,13.91721311,0.483772541,1
Assam,Kamrup,26.099975,91.876625,7.37,13.51032787,0.482562705,1
Assam,Kamrup,26.10175,92.040222,0.46,13.51032787,0.482562705,1
Assam,West Karbi Anglong,25.98219,92.51892,6.76,14.97122951,0.486417452,1
Assam,Goalpara,26.006,90.595,0.05,16.84770492,0.303980567,1
Assam,West Karbi Anglong,26.016389,92.48225,0.15,14.97122951,0.486417452,1
Assam,West Karbi Anglong,26.024167,92.475,3.24,14.97122951,0.486417452,1
Assam,Karbi Anglong,25.85498,93.56638,0.41,12.94967213,0.492063559,1
Assam,West Karbi Anglong,25.85544,92.57369,6.36,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.85992,92.72558,0.05,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.864186,92.571047,0.31,14.97122951,0.486417452,1
Assam,Karbi Anglong,25.84516,93.68408,0.36,12.94967213,0.492063559,1
Assam,Karbi Anglong,25.84541,93.68312,0.36,12.94967213,0.492063559,1
Assam,Karbi Anglong,25.8465,93.687,0.98,12.94967213,0.492063559,1
Assam,Karbi Anglong,25.84782,93.70174,1.7,12.94967213,0.492063559,1
Assam,West Karbi Anglong,25.84875,92.68328,4.37,14.97122951,0.486417452,1
Assam,Kamrup,26.153556,92.038694,0.67,13.51032787,0.482562705,1
Assam,Kamrup (Metro),26.15461,91.80086,6.36,14.77991803,0.483023429,1
Assam,Kamrup (Metro),26.15478,91.77411,3.75,14.77991803,0.483023429,1
Assam,Kamrup,26.155,91.798167,0.36,13.51032787,0.482562705,1
Assam,Kamrup,26.158639,91.921889,11.43,13.51032787,0.482562705,1
Assam,Kamrup,26.159139,91.915583,9.08,13.51032787,0.482562705,1
Assam,Kamrup,26.159333,91.917611,8.48,13.51032787,0.482562705,1
Assam,Nagaon,26.107667,92.44003,2.47,13.91721311,0.483772541,1
Assam,Kamrup,26.109222,91.939,0.1,13.51032787,0.482562705,1
Assam,Kamrup,26.110056,91.908944,1.7,13.51032787,0.482562705,1
Assam,Kamrup,26.110944,91.887917,2.83,13.51032787,0.482562705,1
Assam,Kamrup (Metro),26.18867,91.76694,1.34,14.77991803,0.483023429,1
Assam,Kamrup,26.189306,91.787944,4.93,13.51032787,0.482562705,1
Assam,Kamrup,26.19025,91.806472,2.98,13.51032787,0.482562705,1
Assam,Kamrup,26.121056,91.716389,3.8,13.51032787,0.482562705,1
Assam,Kamrup,26.129583,91.938306,1.44,13.51032787,0.482562705,1
Assam,Kamrup,26.13222,91.83972,1.08,13.51032787,0.482562705,1
Assam,Kamrup (Metro),26.13442,91.7501,0.82,14.77991803,0.483023429,1
Assam,Kamrup,26.149444,91.748,4.88,13.51032787,0.482562705,1
Assam,West Karbi Anglong,25.945,92.66358,2.78,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.95381,92.60444,8.73,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.95386,92.60367,10.24,14.97122951,0.486417452,1
Assam,Karbi Anglong,25.95514,93.72997,0.31,12.94967213,0.492063559,1
Assam,Karbi Anglong,25.84267,93.45244,0.87,12.94967213,0.492063559,1
Assam,Karbi Anglong,25.84444,93.45331,1.34,12.94967213,0.492063559,1
Assam,West Karbi Anglong,25.84494,92.61514,2.62,14.97122951,0.486417452,1
Assam,Karbi Anglong,25.84512,93.56682,1.13,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.3477,93.7399,4.78,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.3478,93.7417,2.16,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.34838,93.78208,1.54,12.94967213,0.492063559,1
Assam,Kamrup,26.191667,91.803611,0.51,13.51032787,0.482562705,1
Assam,Goalpara,26.198,90.298,0.72,16.84770492,0.303980567,1
Assam,Dima Hasao,26.20261,91.14528,0,12.87295082,0.464094262,1
Assam,Kamrup,26.205583,91.963222,2.88,13.51032787,0.482562705,1
Assam,Kamrup,26.211111,91.684167,5.59,13.51032787,0.482562705,1
Assam,Morigaon,26.250333,91.976694,3.5,15.43778689,0.486425171,1
Assam,Kamrup,26.256139,91.711583,6.1,13.51032787,0.482562705,1
Assam,Karbi Anglong,26.297306,93.211833,4.88,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.297778,93.211111,3.39,12.94967213,0.492063559,1
Assam,Kamrup,26.1625,91.71444,1.34,13.51032787,0.482562705,1
Assam,Kamrup,26.166583,91.714806,4.83,13.51032787,0.482562705,1
Assam,Kamrup,26.171972,92.002611,1.8,13.51032787,0.482562705,1
Assam,Kamrup (Metro),26.17672,91.78672,0.67,14.77991803,0.483023429,1
Assam,Jorhat,26.55,94.36,1.9,12.60819672,0.48548668,1
Assam,Jorhat,26.55,94.36,1.9,12.60819672,0.48548668,1
Assam,Jorhat,26.55,94.36,1.9,12.60819672,0.48548668,1
Assam,Karbi Anglong,26.298389,93.21625,0.67,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.302944,93.225389,0.62,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.303333,93.225694,0.62,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.307972,93.275722,6.2,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.314847,93.256125,11.53,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.314964,93.256408,11.53,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.323083,93.093167,8.23,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.32685,93.267639,0.62,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.3287,93.269194,0.67,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.339833,93.099972,0.26,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.34075,93.78861,1.75,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.3466,93.7356,3.85,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.347417,93.2982,9.94,12.94967213,0.492063559,1
Assam,Nagaon,26.57455,93.11244,0.87,13.91721311,0.483772541,1
Assam,Nagaon,26.57455,93.11244,0.87,13.91721311,0.483772541,1
Assam,Nagaon,26.57463,93.11297,1.03,13.91721311,0.483772541,1
Assam,Karbi Anglong,26.57708,93.65836,3.03,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.34938,93.78091,2.88,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.35622,93.77941,3.29,12.94967213,0.492063559,1
Assam,Bongaigaon,26.3733,90.5499,2.37,22.98639344,0.411380669,1
Assam,Bongaigaon,26.3848,90.5943,2.62,22.98639344,0.411380669,1
Assam,Bongaigaon,26.394,90.48,0.51,22.98639344,0.411380669,1
Assam,Karbi Anglong,26.483278,93.181306,2.16,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.51925,93.47147,7.98,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.5235,93.28166,0.46,12.94967213,0.492063559,1
Assam,Jorhat,26.54,94.37,0.26,12.60819672,0.48548668,1
Assam,Jorhat,26.54,94.37,0.26,12.60819672,0.48548668,1
Assam,Jorhat,26.54,94.37,0.26,12.60819672,0.48548668,1
Assam,Jorhat,26.55,94.36,1.9,12.60819672,0.48548668,1
Assam,Karbi Anglong,26.59041,93.47616,2.16,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.59416,93.547361,1.49,12.94967213,0.492063559,1
Assam,Jorhat,26.6,94.35,1.54,10.53114754,0.493744877,1
Assam,Jorhat,26.6,94.35,1.54,10.62377049,0.482765369,1
Assam,Karbi Anglong,26.60275,93.48408,1.65,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.60358,93.481,0.67,12.94967213,0.492063559,1
Assam,Sonitpur,26.9174,92.77163,3.7,15.70459016,0.405661441,1
Assam,Sonitpur,26.92013,92.75994,4.06,15.70459016,0.405661441,1
Assam,Jorhat,26.56,94.36,1.39,12.60819672,0.48548668,1
Assam,Jorhat,26.56,94.36,1.39,12.60819672,0.48548668,1
Assam,Jorhat,26.56,94.36,1.39,12.60819672,0.48548668,1
Assam,Nagaon,26.56111,93.04925,1.29,13.91721311,0.483772541,1
Assam,Nagaon,26.56252,93.05658,0.41,13.91721311,0.483772541,1
Assam,Nagaon,26.57411,93.09811,0.41,13.91721311,0.483772541,1
Assam,Nagaon,26.57436,93.10647,0.77,13.91721311,0.483772541,1
Assam,Karbi Anglong,26.57447,93.66297,0.15,12.94967213,0.492063559,1
Arunachal Pradesh,Upper Siang,28.782426,94.810546,11.48,17.53991803,0.40713627,1
Arunachal Pradesh,Dibang Valley,28.783517,95.904106,14.36,15.50713115,0.399529611,1
Arunachal Pradesh,Dibang Valley,28.784231,95.906188,18.01,15.50713115,0.399529611,1
Arunachal Pradesh,Dibang Valley,28.785391,95.892707,1.6,15.50713115,0.399529611,1
Arunachal Pradesh,Dibang Valley,28.786868,95.908637,15.42,15.50713115,0.399529611,1
Arunachal Pradesh,Upper Siang,28.787001,94.81686,6.61,17.53991803,0.40713627,1
Arunachal Pradesh,Upper Siang,28.787486,94.819425,2.16,17.53991803,0.40713627,1
Arunachal Pradesh,Upper Siang,28.787937,94.820098,3.44,17.53991803,0.40713627,1
Arunachal Pradesh,East Siang,28.789647,95.894965,0.77,21.94893443,0.474554235,1
Arunachal Pradesh,Upper Siang,28.793279,94.848477,13.88,17.53991803,0.40713627,1
Arunachal Pradesh,Upper Siang,28.800083,94.842265,12.17,17.53991803,0.40713627,1
Arunachal Pradesh,Dibang Valley,28.808133,95.926984,0.1,15.50713115,0.399529611,1
Arunachal Pradesh,Dibang Valley,28.809244,95.92821,7.02,15.50713115,0.399529611,1
Arunachal Pradesh,Upper Siang,28.810126,94.785508,10.48,17.53991803,0.40713627,1
Assam,Karbi Anglong,26.57719,93.10008,0.67,12.94967213,0.492063559,1
Assam,Karbi Anglong,26.59011,93.57466,1.7,12.94967213,0.492063559,1
Assam,West Karbi Anglong,25.81236,92.55156,4.37,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.81428,92.55422,0.67,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.81542,92.5535,1.29,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.81678,92.71878,8.53,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.81689,92.71744,6.81,14.97122951,0.486417452,1
Assam,Nagaon,25.81756,93.10886,2.52,11.29016393,0.473439208,1
Assam,West Karbi Anglong,25.81806,92.74872,1.8,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.82108,92.544,4.52,14.97122951,0.486417452,1
Assam,Sonitpur,26.93819,92.70402,1.96,15.70459016,0.405661441,1
Assam,Sonitpur,26.93855,92.70336,1.75,15.70459016,0.405661441,1
Assam,Sonitpur,26.94755,93.257521,2.93,15.70459016,0.405661441,1
Assam,Sonitpur,26.9498,93.45291,1.08,15.70459016,0.405661441,1
Assam,Sonitpur,26.95052,93.45136,1.39,15.70459016,0.405661441,1
Assam,Sonitpur,26.95266,93.44166,1.6,15.70459016,0.405661441,1
Arunachal Pradesh,Dibang Valley,28.775918,95.874296,0,15.50713115,0.399529611,1
Arunachal Pradesh,Upper Siang,28.779408,94.859327,5.59,17.53991803,0.40713627,1
Assam,Sonitpur,26.9231,92.76755,7.62,15.70459016,0.405661441,1
Assam,Sonitpur,26.92666,92.73966,5.44,15.70459016,0.405661441,1
Assam,Sonitpur,26.93362,92.70757,2.06,15.70459016,0.405661441,1
Assam,Sonitpur,26.93438,92.729,2.57,15.70459016,0.405661441,1
Assam,Sonitpur,26.9358,92.70369,2.98,15.70459016,0.405661441,1
Assam,Sonitpur,26.93586,92.70441,2.42,15.70459016,0.405661441,1
Assam,Sonitpur,26.93597,92.70455,2.42,15.70459016,0.405661441,1
Assam,Sonitpur,26.93641,92.70308,2.01,15.70459016,0.405661441,1
Assam,West Karbi Anglong,25.84967,92.69042,9.79,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.84992,92.69072,9.79,14.97122951,0.486417452,1
Assam,Karbi Anglong,25.85072,93.56682,0.26,12.94967213,0.492063559,1
Assam,West Karbi Anglong,25.8515,92.69203,9.94,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.85167,92.58089,3.39,14.97122951,0.486417452,1
Assam,Karbi Anglong,25.85189,93.56633,0.26,12.94967213,0.492063559,1
Assam,Karbi Anglong,25.85487,93.56583,0.41,12.94967213,0.492063559,1
Assam,West Karbi Anglong,25.812,92.55069,5.24,14.97122951,0.486417452,1
Assam,Dima Hasao,25.65167,93.12083,4.42,8.647540984,0.454868852,1
Assam,Dima Hasao,25.65792,93.11811,4.98,8.647540984,0.454868852,1
Assam,Dima Hasao,25.65839,93.11808,3.19,11.29016393,0.467514686,1
Assam,Dima Hasao,25.67153,93.11522,0.57,11.29016393,0.467514686,1
Assam,Dima Hasao,25.72486,93.131083,0.46,10.63770492,0.467514686,1
Assam,Kamrup (Metro),26.15461111,91.80086111,6.36,14.77991803,0.483023429,1
Assam,Kamrup,26.16658333,91.71480556,4.83,13.51032787,0.482562705,1
Assam,Sonitpur,26.9693,92.634,2.62,15.70459016,0.405661441,1
Assam,Sonitpur,26.97013,92.63363,3.44,15.70459016,0.405661441,1
Assam,Sonitpur,26.97041,92.63436,3.44,15.70459016,0.405661441,1
Assam,Sonitpur,26.972889,92.632833,5.95,15.70459016,0.405661441,1
Assam,Cachar,24.57257,92.70357,0.05,12.34016393,0.394523224,1
Assam,Cachar,24.57235,92.70536,0.15,15.90163934,0.401107582,1
Assam,Cachar,24.58585,92.70274,0.31,15.90163934,0.401107582,1
Assam,Sonitpur,26.92088,92.75933,4.98,15.70459016,0.405661441,1
Assam,Sonitpur,26.92216,92.7678,7.52,15.70459016,0.405661441,1
Assam,Dima Hasao,25.446056,93.408583,1.29,8.835655738,0.458326947,1
Assam,Dima Hasao,25.447528,93.364417,3.24,8.835655738,0.458326947,1
Assam,Dima Hasao,25.449056,93.370861,1.24,8.835655738,0.458326947,1
Assam,Dima Hasao,25.452278,93.394333,0.1,8.835655738,0.458326947,1
Assam,Dima Hasao,25.453167,93.394667,1.03,8.835655738,0.458326947,1
Assam,Dima Hasao,25.453528,93.371194,0.1,8.835655738,0.458326947,1
Assam,West Karbi Anglong,25.822458,92.546381,4.11,14.97122951,0.486417452,1
Assam,Karbi Anglong,25.82522,93.4243,0.41,12.94967213,0.492063559,1
Assam,West Karbi Anglong,25.82528,92.54775,3.5,14.97122951,0.486417452,1
Assam,West Karbi Anglong,25.82769,92.55658,0.82,14.97122951,0.486417452,1
Assam,Karbi Anglong,25.83128,93.45257,0.15,12.94967213,0.492063559,1
Assam,Karbi Anglong,25.84152,93.45138,0.41,12.94967213,0.492063559,1
Assam,Dima Hasao,25.569,92.71653,13.1,8.835655738,0.458326947,1
Assam,Dima Hasao,25.57994,92.72822,9.74,8.835655738,0.458326947,1
Assam,Dima Hasao,25.61092,93.09178,1.29,11.5852459,0.471865096,1
Assam,Dima Hasao,25.64897,93.12083,2.52,11.29016393,0.471865096,1
Assam,Dima Hasao,25.437111,93.403639,1.49,8.835655738,0.458326947,1
Assam,Dima Hasao,25.4375,93.404444,0.72,8.835655738,0.458326947,1
Assam,Dima Hasao,25.437722,93.349889,2.93,8.835655738,0.458326947,1
Assam,Dima Hasao,25.438694,93.362583,0.82,8.835655738,0.458326947,1
Assam,Dima Hasao,25.438723,92.912025,1.29,8.835655738,0.458326947,1
Assam,Dima Hasao,25.439372,93.354197,1.34,8.835655738,0.458326947,1
Assam,Dima Hasao,25.441734,92.892033,13.73,8.835655738,0.458326947,1
Assam,Dima Hasao,25.72561,93.13075,0.26,10.63770492,0.467514686,1
Assam,West Karbi Anglong,25.75933,92.52258,0.77,14.97122951,0.486417452,1
